"Point","lat","lon","lat.1","lon.1","Location","des","latlon.x","latlon.y"
"36",6.87190961837769,79.8775787353516,6.8719596862793,79.8776245117188,768,769,"6.87190961837769+79.8775787353516","6.8719596862793+79.8776245117188"
"36",6.8719596862793,79.8776245117188,6.8719596862793,79.8779067993164,769,770,"6.8719596862793+79.8776245117188","6.8719596862793+79.8779067993164"
"36",6.8719596862793,79.8779067993164,6.87197971343994,79.8783874511719,770,771,"6.8719596862793+79.8779067993164","6.87197971343994+79.8783874511719"
"36",6.87197971343994,79.8783874511719,6.87198972702026,79.8784408569336,771,772,"6.87197971343994+79.8783874511719","6.87198972702026+79.8784408569336"
"36",6.87198972702026,79.8784408569336,6.87196969985962,79.8784561157227,772,773,"6.87198972702026+79.8784408569336","6.87196969985962+79.8784561157227"
"36",6.87196969985962,79.8784561157227,6.87192964553833,79.8785095214844,773,774,"6.87196969985962+79.8784561157227","6.87192964553833+79.8785095214844"
"36",6.87192964553833,79.8785095214844,6.87191963195801,79.8785552978516,774,775,"6.87192964553833+79.8785095214844","6.87191963195801+79.8785552978516"
"36",6.87191963195801,79.8785552978516,6.87194967269897,79.8791198730469,775,776,"6.87191963195801+79.8785552978516","6.87194967269897+79.8791198730469"
"36",6.87194967269897,79.8791198730469,6.87201976776123,79.8794479370117,776,777,"6.87194967269897+79.8791198730469","6.87201976776123+79.8794479370117"
"36",6.87201976776123,79.8794479370117,6.87226963043213,79.8793106079102,777,778,"6.87201976776123+79.8794479370117","6.87226963043213+79.8793106079102"
"36",6.87226963043213,79.8793106079102,6.87232971191406,79.879280090332,778,779,"6.87226963043213+79.8793106079102","6.87232971191406+79.879280090332"
"37",6.87232971191406,79.879280090332,6.87271976470947,79.8790817260742,779,780,"6.87232971191406+79.879280090332","6.87271976470947+79.8790817260742"
"37",6.87271976470947,79.8790817260742,6.87276983261108,79.8790054321289,780,781,"6.87271976470947+79.8790817260742","6.87276983261108+79.8790054321289"
"37",6.87276983261108,79.8790054321289,6.87276983261108,79.8789367675781,781,782,"6.87276983261108+79.8790054321289","6.87276983261108+79.8789367675781"
"37",6.87276983261108,79.8789367675781,6.87261962890625,79.8782653808594,782,783,"6.87276983261108+79.8789367675781","6.87261962890625+79.8782653808594"
"37",6.87261962890625,79.8782653808594,6.87295961380005,79.8782272338867,783,784,"6.87261962890625+79.8782653808594","6.87295961380005+79.8782272338867"
"37",6.87295961380005,79.8782272338867,6.8730297088623,79.8781967163086,784,785,"6.87295961380005+79.8782272338867","6.8730297088623+79.8781967163086"
"37",6.8730297088623,79.8781967163086,6.87320995330811,79.8780975341797,785,786,"6.8730297088623+79.8781967163086","6.87320995330811+79.8780975341797"
"37",6.87320995330811,79.8780975341797,6.87332963943481,79.8780364990234,786,787,"6.87320995330811+79.8780975341797","6.87332963943481+79.8780364990234"
"37",6.87332963943481,79.8780364990234,6.87340974807739,79.8788146972656,787,788,"6.87332963943481+79.8780364990234","6.87340974807739+79.8788146972656"
"37",6.87340974807739,79.8788146972656,6.87358999252319,79.8787078857422,788,789,"6.87340974807739+79.8788146972656","6.87358999252319+79.8787078857422"
"37",6.87358999252319,79.8787078857422,6.87387990951538,79.8784790039062,789,790,"6.87358999252319+79.8787078857422","6.87387990951538+79.8784790039062"
"37",6.87387990951538,79.8784790039062,6.87415981292725,79.8782501220703,790,791,"6.87387990951538+79.8784790039062","6.87415981292725+79.8782501220703"
"37",6.87415981292725,79.8782501220703,6.87415981292725,79.8782501220703,791,792,"6.87415981292725+79.8782501220703","6.87415981292725+79.8782501220703"
"38",6.87415981292725,79.8782501220703,6.8748197555542,79.8777084350586,792,793,"6.87415981292725+79.8782501220703","6.8748197555542+79.8777084350586"
"38",6.8748197555542,79.8777084350586,6.87494993209839,79.8782043457031,793,794,"6.8748197555542+79.8777084350586","6.87494993209839+79.8782043457031"
"38",6.87494993209839,79.8782043457031,6.87497997283936,79.8784942626953,794,795,"6.87494993209839+79.8782043457031","6.87497997283936+79.8784942626953"
"38",6.87497997283936,79.8784942626953,6.87504005432129,79.8786544799805,795,796,"6.87497997283936+79.8784942626953","6.87504005432129+79.8786544799805"
"38",6.87504005432129,79.8786544799805,6.8750696182251,79.8787078857422,796,797,"6.87504005432129+79.8786544799805","6.8750696182251+79.8787078857422"
"38",6.8750696182251,79.8787078857422,6.87507963180542,79.8787307739258,797,798,"6.8750696182251+79.8787078857422","6.87507963180542+79.8787307739258"
"38",6.87507963180542,79.8787307739258,6.87537002563477,79.8784713745117,798,799,"6.87507963180542+79.8787307739258","6.87537002563477+79.8784713745117"
"38",6.87537002563477,79.8784713745117,6.87542963027954,79.87841796875,799,800,"6.87537002563477+79.8784713745117","6.87542963027954+79.87841796875"
"38",6.87542963027954,79.87841796875,6.87542963027954,79.87841796875,800,801,"6.87542963027954+79.87841796875","6.87542963027954+79.87841796875"
"39",6.87542963027954,79.87841796875,6.87507963180542,79.8787307739258,801,802,"6.87542963027954+79.87841796875","6.87507963180542+79.8787307739258"
"39",6.87507963180542,79.8787307739258,6.87504959106445,79.8786849975586,802,803,"6.87507963180542+79.8787307739258","6.87504959106445+79.8786849975586"
"39",6.87504959106445,79.8786849975586,6.87498998641968,79.8785400390625,803,804,"6.87504959106445+79.8786849975586","6.87498998641968+79.8785400390625"
"39",6.87498998641968,79.8785400390625,6.87493991851807,79.8781585693359,804,805,"6.87498998641968+79.8785400390625","6.87493991851807+79.8781585693359"
"39",6.87493991851807,79.8781585693359,6.8748197555542,79.8777084350586,805,806,"6.87493991851807+79.8781585693359","6.8748197555542+79.8777084350586"
"39",6.8748197555542,79.8777084350586,6.87522983551025,79.8773956298828,806,807,"6.8748197555542+79.8777084350586","6.87522983551025+79.8773956298828"
"39",6.87522983551025,79.8773956298828,6.87539005279541,79.8772888183594,807,808,"6.87522983551025+79.8773956298828","6.87539005279541+79.8772888183594"
"39",6.87539005279541,79.8772888183594,6.87602996826172,79.8769073486328,808,809,"6.87539005279541+79.8772888183594","6.87602996826172+79.8769073486328"
"39",6.87602996826172,79.8769073486328,6.87636995315552,79.8767395019531,809,810,"6.87602996826172+79.8769073486328","6.87636995315552+79.8767395019531"
"39",6.87636995315552,79.8767395019531,6.87648963928223,79.8766555786133,810,811,"6.87636995315552+79.8767395019531","6.87648963928223+79.8766555786133"
"39",6.87648963928223,79.8766555786133,6.87657976150513,79.8765487670898,811,812,"6.87648963928223+79.8766555786133","6.87657976150513+79.8765487670898"
"39",6.87657976150513,79.8765487670898,6.87649965286255,79.8764801025391,812,813,"6.87657976150513+79.8765487670898","6.87649965286255+79.8764801025391"
"39",6.87649965286255,79.8764801025391,6.8764796257019,79.87646484375,813,814,"6.87649965286255+79.8764801025391","6.8764796257019+79.87646484375"
"39",6.8764796257019,79.87646484375,6.87624979019165,79.8765487670898,814,815,"6.8764796257019+79.87646484375","6.87624979019165+79.8765487670898"
"39",6.87624979019165,79.8765487670898,6.87613964080811,79.8764114379883,815,816,"6.87624979019165+79.8765487670898","6.87613964080811+79.8764114379883"
"39",6.87613964080811,79.8764114379883,6.87607002258301,79.876335144043,816,817,"6.87613964080811+79.8764114379883","6.87607002258301+79.876335144043"
"39",6.87607002258301,79.876335144043,6.8760199546814,79.8763198852539,817,818,"6.87607002258301+79.876335144043","6.8760199546814+79.8763198852539"
"39",6.8760199546814,79.8763198852539,6.87590980529785,79.8763198852539,818,819,"6.8760199546814+79.8763198852539","6.87590980529785+79.8763198852539"
"39",6.87590980529785,79.8763198852539,6.87492990493774,79.8765182495117,819,820,"6.87590980529785+79.8763198852539","6.87492990493774+79.8765182495117"
"39",6.87492990493774,79.8765182495117,6.8747296333313,79.8765563964844,820,821,"6.87492990493774+79.8765182495117","6.8747296333313+79.8765563964844"
"39",6.8747296333313,79.8765563964844,6.87471961975098,79.876579284668,821,822,"6.8747296333313+79.8765563964844","6.87471961975098+79.876579284668"
"39",6.87471961975098,79.876579284668,6.87476968765259,79.876838684082,822,823,"6.87471961975098+79.876579284668","6.87476968765259+79.876838684082"
"39",6.87476968765259,79.876838684082,6.87478971481323,79.8769302368164,823,824,"6.87476968765259+79.876838684082","6.87478971481323+79.8769302368164"
"39",6.87478971481323,79.8769302368164,6.87478971481323,79.8769302368164,824,825,"6.87478971481323+79.8769302368164","6.87478971481323+79.8769302368164"
"40",6.87478971481323,79.8769302368164,6.87483978271484,79.8771514892578,825,826,"6.87478971481323+79.8769302368164","6.87483978271484+79.8771514892578"
"40",6.87483978271484,79.8771514892578,6.87483978271484,79.8773345947266,826,827,"6.87483978271484+79.8771514892578","6.87483978271484+79.8773345947266"
"40",6.87483978271484,79.8773345947266,6.87480974197388,79.8773803710938,827,828,"6.87483978271484+79.8773345947266","6.87480974197388+79.8773803710938"
"40",6.87480974197388,79.8773803710938,6.87474966049194,79.8773956298828,828,829,"6.87480974197388+79.8773803710938","6.87474966049194+79.8773956298828"
"40",6.87474966049194,79.8773956298828,6.87419986724854,79.8774871826172,829,830,"6.87474966049194+79.8773956298828","6.87419986724854+79.8774871826172"
"40",6.87419986724854,79.8774871826172,6.8741397857666,79.8775100708008,830,831,"6.87419986724854+79.8774871826172","6.8741397857666+79.8775100708008"
"40",6.8741397857666,79.8775100708008,6.87378978729248,79.8774490356445,831,832,"6.8741397857666+79.8775100708008","6.87378978729248+79.8774490356445"
"40",6.87378978729248,79.8774490356445,6.87364959716797,79.8774108886719,832,833,"6.87378978729248+79.8774490356445","6.87364959716797+79.8774108886719"
"40",6.87364959716797,79.8774108886719,6.87362003326416,79.8773651123047,833,834,"6.87364959716797+79.8774108886719","6.87362003326416+79.8773651123047"
"40",6.87362003326416,79.8773651123047,6.87360000610352,79.8772811889648,834,835,"6.87362003326416+79.8773651123047","6.87360000610352+79.8772811889648"
"40",6.87360000610352,79.8772811889648,6.87356996536255,79.8771286010742,835,836,"6.87360000610352+79.8772811889648","6.87356996536255+79.8771286010742"
"40",6.87356996536255,79.8771286010742,6.87356996536255,79.877067565918,836,837,"6.87356996536255+79.8771286010742","6.87356996536255+79.877067565918"
"40",6.87356996536255,79.877067565918,6.87352991104126,79.8769760131836,837,838,"6.87356996536255+79.877067565918","6.87352991104126+79.8769760131836"
"40",6.87352991104126,79.8769760131836,6.87348985671997,79.8769454956055,838,839,"6.87352991104126+79.8769760131836","6.87348985671997+79.8769454956055"
"40",6.87348985671997,79.8769454956055,6.87340974807739,79.8769149780273,839,840,"6.87348985671997+79.8769454956055","6.87340974807739+79.8769149780273"
"40",6.87340974807739,79.8769149780273,6.87334966659546,79.8768692016602,840,841,"6.87340974807739+79.8769149780273","6.87334966659546+79.8768692016602"
"40",6.87334966659546,79.8768692016602,6.8733696937561,79.8767395019531,841,842,"6.87334966659546+79.8768692016602","6.8733696937561+79.8767395019531"
"40",6.8733696937561,79.8767395019531,6.87341976165771,79.8765869140625,842,843,"6.8733696937561+79.8767395019531","6.87341976165771+79.8765869140625"
"40",6.87341976165771,79.8765869140625,6.87341976165771,79.87646484375,843,844,"6.87341976165771+79.8765869140625","6.87341976165771+79.87646484375"
"40",6.87341976165771,79.87646484375,6.87342977523804,79.8763961791992,844,845,"6.87341976165771+79.87646484375","6.87342977523804+79.8763961791992"
"40",6.87342977523804,79.8763961791992,6.87346982955933,79.876350402832,845,846,"6.87342977523804+79.8763961791992","6.87346982955933+79.876350402832"
"40",6.87346982955933,79.876350402832,6.87368965148926,79.8763198852539,846,847,"6.87346982955933+79.876350402832","6.87368965148926+79.8763198852539"
"40",6.87368965148926,79.8763198852539,6.87424993515015,79.8762893676758,847,848,"6.87368965148926+79.8763198852539","6.87424993515015+79.8762893676758"
"40",6.87424993515015,79.8762893676758,6.87451982498169,79.8762512207031,848,849,"6.87424993515015+79.8762893676758","6.87451982498169+79.8762512207031"
"40",6.87451982498169,79.8762512207031,6.87455987930298,79.876220703125,849,850,"6.87451982498169+79.8762512207031","6.87455987930298+79.876220703125"
"40",6.87455987930298,79.876220703125,6.87457990646362,79.8760986328125,850,851,"6.87455987930298+79.876220703125","6.87457990646362+79.8760986328125"
"40",6.87457990646362,79.8760986328125,6.87442970275879,79.8746871948242,851,852,"6.87457990646362+79.8760986328125","6.87442970275879+79.8746871948242"
"40",6.87442970275879,79.8746871948242,6.87442970275879,79.8746871948242,852,853,"6.87442970275879+79.8746871948242","6.87442970275879+79.8746871948242"
"41",6.87442970275879,79.8746871948242,6.87457990646362,79.8761444091797,853,854,"6.87442970275879+79.8746871948242","6.87457990646362+79.8761444091797"
"41",6.87457990646362,79.8761444091797,6.87453985214233,79.8762359619141,854,855,"6.87457990646362+79.8761444091797","6.87453985214233+79.8762359619141"
"41",6.87453985214233,79.8762359619141,6.87445974349976,79.8762664794922,855,856,"6.87453985214233+79.8762359619141","6.87445974349976+79.8762664794922"
"41",6.87445974349976,79.8762664794922,6.87416982650757,79.8762969970703,856,857,"6.87445974349976+79.8762664794922","6.87416982650757+79.8762969970703"
"41",6.87416982650757,79.8762969970703,6.87361001968384,79.8763275146484,857,858,"6.87416982650757+79.8762969970703","6.87361001968384+79.8763275146484"
"41",6.87361001968384,79.8763275146484,6.87346982955933,79.876350402832,858,859,"6.87361001968384+79.8763275146484","6.87346982955933+79.876350402832"
"41",6.87346982955933,79.876350402832,6.8735499382019,79.8761901855469,859,860,"6.87346982955933+79.876350402832","6.8735499382019+79.8761901855469"
"41",6.8735499382019,79.8761901855469,6.87360000610352,79.8761291503906,860,861,"6.8735499382019+79.8761901855469","6.87360000610352+79.8761291503906"
"41",6.87360000610352,79.8761291503906,6.87363004684448,79.876091003418,861,862,"6.87360000610352+79.8761291503906","6.87363004684448+79.876091003418"
"41",6.87363004684448,79.876091003418,6.87337970733643,79.8760375976562,862,863,"6.87363004684448+79.876091003418","6.87337970733643+79.8760375976562"
"41",6.87337970733643,79.8760375976562,6.87321996688843,79.8760070800781,863,864,"6.87337970733643+79.8760375976562","6.87321996688843+79.8760070800781"
"41",6.87321996688843,79.8760070800781,6.87321996688843,79.8760070800781,864,865,"6.87321996688843+79.8760070800781","6.87321996688843+79.8760070800781"
"42",6.87321996688843,79.8760070800781,6.87337970733643,79.8760375976562,865,866,"6.87321996688843+79.8760070800781","6.87337970733643+79.8760375976562"
"42",6.87337970733643,79.8760375976562,6.87363004684448,79.876091003418,866,867,"6.87337970733643+79.8760375976562","6.87363004684448+79.876091003418"
"42",6.87363004684448,79.876091003418,6.87368965148926,79.8760147094727,867,868,"6.87363004684448+79.876091003418","6.87368965148926+79.8760147094727"
"42",6.87368965148926,79.8760147094727,6.87375974655151,79.8759078979492,868,869,"6.87368965148926+79.8760147094727","6.87375974655151+79.8759078979492"
"42",6.87375974655151,79.8759078979492,6.87381982803345,79.8758010864258,869,870,"6.87375974655151+79.8759078979492","6.87381982803345+79.8758010864258"
"42",6.87381982803345,79.8758010864258,6.87386989593506,79.8756790161133,870,871,"6.87381982803345+79.8758010864258","6.87386989593506+79.8756790161133"
"42",6.87386989593506,79.8756790161133,6.87335968017578,79.87548828125,871,872,"6.87386989593506+79.8756790161133","6.87335968017578+79.87548828125"
"42",6.87335968017578,79.87548828125,6.87329006195068,79.8754653930664,872,873,"6.87335968017578+79.87548828125","6.87329006195068+79.8754653930664"
"42",6.87329006195068,79.8754653930664,6.87329006195068,79.8754653930664,873,874,"6.87329006195068+79.8754653930664","6.87329006195068+79.8754653930664"
"43",6.87329006195068,79.8754653930664,6.872389793396,79.8753280639648,874,875,"6.87329006195068+79.8754653930664","6.872389793396+79.8753280639648"
"43",6.872389793396,79.8753280639648,6.87230968475342,79.8753509521484,875,876,"6.872389793396+79.8753280639648","6.87230968475342+79.8753509521484"
"43",6.87230968475342,79.8753509521484,6.87225961685181,79.8753890991211,876,877,"6.87230968475342+79.8753509521484","6.87225961685181+79.8753890991211"
"43",6.87225961685181,79.8753890991211,6.87208986282349,79.8757858276367,877,878,"6.87225961685181+79.8753890991211","6.87208986282349+79.8757858276367"
"43",6.87208986282349,79.8757858276367,6.8717999458313,79.8756484985352,878,879,"6.87208986282349+79.8757858276367","6.8717999458313+79.8756484985352"
"43",6.8717999458313,79.8756484985352,6.87186002731323,79.8755493164062,879,880,"6.8717999458313+79.8756484985352","6.87186002731323+79.8755493164062"
"43",6.87186002731323,79.8755493164062,6.87190961837769,79.8754501342773,880,881,"6.87186002731323+79.8755493164062","6.87190961837769+79.8754501342773"
"43",6.87190961837769,79.8754501342773,6.87217998504639,79.8748397827148,881,882,"6.87190961837769+79.8754501342773","6.87217998504639+79.8748397827148"
"43",6.87217998504639,79.8748397827148,6.87231969833374,79.8745880126953,882,883,"6.87217998504639+79.8748397827148","6.87231969833374+79.8745880126953"
"43",6.87231969833374,79.8745880126953,6.87279987335205,79.8740615844727,883,884,"6.87231969833374+79.8745880126953","6.87279987335205+79.8740615844727"
"43",6.87279987335205,79.8740615844727,6.87298965454102,79.8738250732422,884,885,"6.87279987335205+79.8740615844727","6.87298965454102+79.8738250732422"
"43",6.87298965454102,79.8738250732422,6.87305974960327,79.8736877441406,885,886,"6.87298965454102+79.8738250732422","6.87305974960327+79.8736877441406"
"43",6.87305974960327,79.8736877441406,6.87317991256714,79.8733596801758,886,887,"6.87305974960327+79.8736877441406","6.87317991256714+79.8733596801758"
"43",6.87317991256714,79.8733596801758,6.87303972244263,79.8733444213867,887,888,"6.87317991256714+79.8733596801758","6.87303972244263+79.8733444213867"
"43",6.87303972244263,79.8733444213867,6.87296962738037,79.8733673095703,888,889,"6.87303972244263+79.8733444213867","6.87296962738037+79.8733673095703"
"43",6.87296962738037,79.8733673095703,6.87296962738037,79.8733673095703,889,890,"6.87296962738037+79.8733673095703","6.87296962738037+79.8733673095703"
"44",6.87296962738037,79.8733673095703,6.87311983108521,79.8733367919922,890,891,"6.87296962738037+79.8733673095703","6.87311983108521+79.8733367919922"
"44",6.87311983108521,79.8733367919922,6.87317991256714,79.8733596801758,891,892,"6.87311983108521+79.8733367919922","6.87317991256714+79.8733596801758"
"44",6.87317991256714,79.8733596801758,6.87330961227417,79.873046875,892,893,"6.87317991256714+79.8733596801758","6.87330961227417+79.873046875"
"44",6.87330961227417,79.873046875,6.87339973449707,79.8728866577148,893,894,"6.87330961227417+79.873046875","6.87339973449707+79.8728866577148"
"44",6.87339973449707,79.8728866577148,6.873459815979,79.8728256225586,894,895,"6.87339973449707+79.8728866577148","6.873459815979+79.8728256225586"
"44",6.873459815979,79.8728256225586,6.8733696937561,79.8726272583008,895,896,"6.873459815979+79.8728256225586","6.8733696937561+79.8726272583008"
"44",6.8733696937561,79.8726272583008,6.87333965301514,79.8722610473633,896,897,"6.8733696937561+79.8726272583008","6.87333965301514+79.8722610473633"
"44",6.87333965301514,79.8722610473633,6.87328004837036,79.8716278076172,897,898,"6.87333965301514+79.8722610473633","6.87328004837036+79.8716278076172"
"44",6.87328004837036,79.8716278076172,6.87317991256714,79.8710784912109,898,899,"6.87328004837036+79.8716278076172","6.87317991256714+79.8710784912109"
"44",6.87317991256714,79.8710784912109,6.87307977676392,79.8707885742188,899,900,"6.87317991256714+79.8710784912109","6.87307977676392+79.8707885742188"
"44",6.87307977676392,79.8707885742188,6.87298965454102,79.8708114624023,900,901,"6.87307977676392+79.8707885742188","6.87298965454102+79.8708114624023"
"44",6.87298965454102,79.8708114624023,6.87275981903076,79.8708572387695,901,902,"6.87298965454102+79.8708114624023","6.87275981903076+79.8708572387695"
"44",6.87275981903076,79.8708572387695,6.87258005142212,79.8708877563477,902,903,"6.87275981903076+79.8708572387695","6.87258005142212+79.8708877563477"
"44",6.87258005142212,79.8708877563477,6.87250995635986,79.8708648681641,903,904,"6.87258005142212+79.8708877563477","6.87250995635986+79.8708648681641"
"44",6.87250995635986,79.8708648681641,6.87246990203857,79.8708343505859,904,905,"6.87250995635986+79.8708648681641","6.87246990203857+79.8708343505859"
"44",6.87246990203857,79.8708343505859,6.87239980697632,79.8708343505859,905,906,"6.87246990203857+79.8708343505859","6.87239980697632+79.8708343505859"
"44",6.87239980697632,79.8708343505859,6.87198972702026,79.8708877563477,906,907,"6.87239980697632+79.8708343505859","6.87198972702026+79.8708877563477"
"44",6.87198972702026,79.8708877563477,6.87198972702026,79.8708877563477,907,908,"6.87198972702026+79.8708877563477","6.87198972702026+79.8708877563477"
"45",6.87198972702026,79.8708877563477,6.87242984771729,79.8708267211914,908,909,"6.87198972702026+79.8708877563477","6.87242984771729+79.8708267211914"
"45",6.87242984771729,79.8708267211914,6.8724799156189,79.870849609375,909,910,"6.87242984771729+79.8708267211914","6.8724799156189+79.870849609375"
"45",6.8724799156189,79.870849609375,6.87251996994019,79.8708801269531,910,911,"6.8724799156189+79.870849609375","6.87251996994019+79.8708801269531"
"45",6.87251996994019,79.8708801269531,6.87260961532593,79.8708877563477,911,912,"6.87251996994019+79.8708801269531","6.87260961532593+79.8708877563477"
"45",6.87260961532593,79.8708877563477,6.87307977676392,79.8707885742188,912,913,"6.87260961532593+79.8708877563477","6.87307977676392+79.8707885742188"
"45",6.87307977676392,79.8707885742188,6.87272977828979,79.8697814941406,913,914,"6.87307977676392+79.8707885742188","6.87272977828979+79.8697814941406"
"45",6.87272977828979,79.8697814941406,6.87255001068115,79.8693542480469,914,915,"6.87272977828979+79.8697814941406","6.87255001068115+79.8693542480469"
"45",6.87255001068115,79.8693542480469,6.8722996711731,79.8688659667969,915,916,"6.87255001068115+79.8693542480469","6.8722996711731+79.8688659667969"
"45",6.8722996711731,79.8688659667969,6.87203979492188,79.8684463500977,916,917,"6.8722996711731+79.8688659667969","6.87203979492188+79.8684463500977"
"45",6.87203979492188,79.8684463500977,6.87203979492188,79.8684463500977,917,918,"6.87203979492188+79.8684463500977","6.87203979492188+79.8684463500977"
"46",6.87203979492188,79.8684463500977,6.872389793396,79.869026184082,918,919,"6.87203979492188+79.8684463500977","6.872389793396+79.869026184082"
"46",6.872389793396,79.869026184082,6.87263965606689,79.8695678710938,919,920,"6.872389793396+79.869026184082","6.87263965606689+79.8695678710938"
"46",6.87263965606689,79.8695678710938,6.87275981903076,79.8698577880859,920,921,"6.87263965606689+79.8695678710938","6.87275981903076+79.8698577880859"
"46",6.87275981903076,79.8698577880859,6.87317991256714,79.8710784912109,921,922,"6.87275981903076+79.8698577880859","6.87317991256714+79.8710784912109"
"46",6.87317991256714,79.8710784912109,6.87330961227417,79.8718414306641,922,923,"6.87317991256714+79.8710784912109","6.87330961227417+79.8718414306641"
"46",6.87330961227417,79.8718414306641,6.87334966659546,79.8724975585938,923,924,"6.87330961227417+79.8718414306641","6.87334966659546+79.8724975585938"
"46",6.87334966659546,79.8724975585938,6.8733696937561,79.8726272583008,924,925,"6.87334966659546+79.8724975585938","6.8733696937561+79.8726272583008"
"46",6.8733696937561,79.8726272583008,6.873459815979,79.8728256225586,925,926,"6.8733696937561+79.8726272583008","6.873459815979+79.8728256225586"
"46",6.873459815979,79.8728256225586,6.87385988235474,79.87255859375,926,927,"6.873459815979+79.8728256225586","6.87385988235474+79.87255859375"
"46",6.87385988235474,79.87255859375,6.87399005889893,79.8721694946289,927,928,"6.87385988235474+79.87255859375","6.87399005889893+79.8721694946289"
"46",6.87399005889893,79.8721694946289,6.87405967712402,79.8719177246094,928,929,"6.87399005889893+79.8721694946289","6.87405967712402+79.8719177246094"
"46",6.87405967712402,79.8719177246094,6.8741397857666,79.8714370727539,929,930,"6.87405967712402+79.8719177246094","6.8741397857666+79.8714370727539"
"46",6.8741397857666,79.8714370727539,6.87421989440918,79.8710250854492,930,931,"6.8741397857666+79.8714370727539","6.87421989440918+79.8710250854492"
"46",6.87421989440918,79.8710250854492,6.87434005737305,79.8708267211914,931,932,"6.87421989440918+79.8710250854492","6.87434005737305+79.8708267211914"
"46",6.87434005737305,79.8708267211914,6.87448978424072,79.870719909668,932,933,"6.87434005737305+79.8708267211914","6.87448978424072+79.870719909668"
"46",6.87448978424072,79.870719909668,6.87497997283936,79.8705673217773,933,934,"6.87448978424072+79.870719909668","6.87497997283936+79.8705673217773"
"46",6.87497997283936,79.8705673217773,6.8753399848938,79.8704147338867,934,935,"6.87497997283936+79.8705673217773","6.8753399848938+79.8704147338867"
"46",6.8753399848938,79.8704147338867,6.87545967102051,79.870361328125,935,936,"6.8753399848938+79.8704147338867","6.87545967102051+79.870361328125"
"46",6.87545967102051,79.870361328125,6.87573003768921,79.8702850341797,936,937,"6.87545967102051+79.870361328125","6.87573003768921+79.8702850341797"
"46",6.87573003768921,79.8702850341797,6.87599992752075,79.8702011108398,937,938,"6.87573003768921+79.8702850341797","6.87599992752075+79.8702011108398"
"46",6.87599992752075,79.8702011108398,6.87631988525391,79.8700790405273,938,939,"6.87599992752075+79.8702011108398","6.87631988525391+79.8700790405273"
"46",6.87631988525391,79.8700790405273,6.87650966644287,79.8700180053711,939,940,"6.87631988525391+79.8700790405273","6.87650966644287+79.8700180053711"
"46",6.87650966644287,79.8700180053711,6.87664985656738,79.8699569702148,940,941,"6.87650966644287+79.8700180053711","6.87664985656738+79.8699569702148"
"46",6.87664985656738,79.8699569702148,6.87677001953125,79.8698806762695,941,942,"6.87664985656738+79.8699569702148","6.87677001953125+79.8698806762695"
"46",6.87677001953125,79.8698806762695,6.87685966491699,79.8697967529297,942,943,"6.87677001953125+79.8698806762695","6.87685966491699+79.8697967529297"
"46",6.87685966491699,79.8697967529297,6.87712001800537,79.8695755004883,943,944,"6.87685966491699+79.8697967529297","6.87712001800537+79.8695755004883"
"46",6.87712001800537,79.8695755004883,6.87721967697144,79.8695297241211,944,945,"6.87712001800537+79.8695755004883","6.87721967697144+79.8695297241211"
"46",6.87721967697144,79.8695297241211,6.87717962265015,79.8693084716797,945,946,"6.87721967697144+79.8695297241211","6.87717962265015+79.8693084716797"
"46",6.87717962265015,79.8693084716797,6.87698984146118,79.8684692382812,946,947,"6.87717962265015+79.8693084716797","6.87698984146118+79.8684692382812"
"46",6.87698984146118,79.8684692382812,6.87682962417603,79.8676986694336,947,948,"6.87698984146118+79.8684692382812","6.87682962417603+79.8676986694336"
"46",6.87682962417603,79.8676986694336,6.87668991088867,79.8668975830078,948,949,"6.87682962417603+79.8676986694336","6.87668991088867+79.8668975830078"
"46",6.87668991088867,79.8668975830078,6.87657976150513,79.865966796875,949,950,"6.87668991088867+79.8668975830078","6.87657976150513+79.865966796875"
"46",6.87657976150513,79.865966796875,6.8765697479248,79.8656692504883,950,951,"6.87657976150513+79.865966796875","6.8765697479248+79.8656692504883"
"46",6.8765697479248,79.8656692504883,6.87653970718384,79.8653793334961,951,952,"6.8765697479248+79.8656692504883","6.87653970718384+79.8653793334961"
"46",6.87653970718384,79.8653793334961,6.87559986114502,79.8656463623047,952,953,"6.87653970718384+79.8653793334961","6.87559986114502+79.8656463623047"
"46",6.87559986114502,79.8656463623047,6.87527990341187,79.8657684326172,953,954,"6.87559986114502+79.8656463623047","6.87527990341187+79.8657684326172"
"46",6.87527990341187,79.8657684326172,6.87523984909058,79.8658065795898,954,955,"6.87527990341187+79.8657684326172","6.87523984909058+79.8658065795898"
"46",6.87523984909058,79.8658065795898,6.87501001358032,79.8658676147461,955,956,"6.87523984909058+79.8658065795898","6.87501001358032+79.8658676147461"
"46",6.87501001358032,79.8658676147461,6.8746600151062,79.8659591674805,956,957,"6.87501001358032+79.8658676147461","6.8746600151062+79.8659591674805"
"46",6.8746600151062,79.8659591674805,6.87395000457764,79.8661270141602,957,958,"6.8746600151062+79.8659591674805","6.87395000457764+79.8661270141602"
"46",6.87395000457764,79.8661270141602,6.87368965148926,79.8662261962891,958,959,"6.87395000457764+79.8661270141602","6.87368965148926+79.8662261962891"
"46",6.87368965148926,79.8662261962891,6.87310981750488,79.8663711547852,959,960,"6.87368965148926+79.8662261962891","6.87310981750488+79.8663711547852"
